
[2026-03-22 19:06:44] START /home/ma-user/anaconda3/envs/PyTorch-2.7.1/bin/python main.py quantization --algorithm flatquant --model_path /home/ma-user/work/models/Qwen2.5-7B-Instruct --device npu:0 --dtype float16 --calibration_dataset pileval --evaluation_dataset wikitext2 --calibration_samples 4 --sequence_length 128 --batch_size 1 --max_eval_chunks 4 --weight_bits 4 --activation_bits 16 --query_bits 16 --key_bits 16 --value_bits 16 --weight_method rtn --flatquant_lr 0.005 --flatquant_lwc --flatquant_lac --flatquant_cali_trans --flatquant_add_diag --no-weight_symmetric --output_root /home/ma-user/work/algorithm-v1/results-npu/quantization
/home/ma-user/anaconda3/envs/PyTorch-2.7.1/lib/python3.11/site-packages/torch_npu/utils/collect_env.py:58: UserWarning: Warning: The /usr/local/Ascend/ascend-toolkit/latest owner does not match the current owner.
  warnings.warn(f"Warning: The {path} owner does not match the current owner.")
/home/ma-user/anaconda3/envs/PyTorch-2.7.1/lib/python3.11/site-packages/torch_npu/utils/collect_env.py:58: UserWarning: Warning: The /usr/local/Ascend/ascend-toolkit/8.3.RC1/aarch64-linux/ascend_toolkit_install.info owner does not match the current owner.
  warnings.warn(f"Warning: The {path} owner does not match the current owner.")
/home/ma-user/anaconda3/envs/PyTorch-2.7.1/lib/python3.11/site-packages/torch_npu/utils/collect_env.py:58: UserWarning: Warning: The /usr/local/Ascend/ascend-toolkit/latest owner does not match the current owner.
  warnings.warn(f"Warning: The {path} owner does not match the current owner.")
/home/ma-user/anaconda3/envs/PyTorch-2.7.1/lib/python3.11/site-packages/torch_npu/utils/collect_env.py:58: UserWarning: Warning: The /usr/local/Ascend/ascend-toolkit/8.3.RC1/aarch64-linux/ascend_toolkit_install.info owner does not match the current owner.
  warnings.warn(f"Warning: The {path} owner does not match the current owner.")
2026-03-22 19:06:58,337 | INFO | algorithm_v1.quantization.base | Loading model from /home/ma-user/work/models/Qwen2.5-7B-Instruct
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:10<00:32, 10.83s/it]Loading checkpoint shards:  50%|█████     | 2/4 [00:21<00:21, 10.73s/it]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:32<00:10, 10.68s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:41<00:00, 10.15s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:41<00:00, 10.36s/it]
2026-03-22 19:08:16,285 | INFO | algorithm_v1.quantization.qat.flatquant.method | Applied FlatQuant wrappers to model
2026-03-22 19:08:19,204 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 0 =========
[W322 19:08:19.617672771 compiler_depend.ts:250] Warning: CAUTION: The operator 'aten::_linalg_solve_ex.result' is not currently supported on the NPU backend and will fall back to run on the CPU. This may have performance implications. (function npu_cpu_fallback)
[W322 19:08:20.370981328 compiler_depend.ts:250] Warning: CAUTION: The operator 'aten::linalg_lu_solve.out' is not currently supported on the NPU backend and will fall back to run on the CPU. This may have performance implications. (function npu_cpu_fallback)
2026-03-22 19:08:21,556 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 0, lr 0.00494542  time 2.181769s, mse: 0.00090293
2026-03-22 19:08:21,987 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 1, lr 0.00478408  time 0.430718s, mse: 0.00086197
2026-03-22 19:08:22,411 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 2, lr 0.00452302  time 0.423887s, mse: 0.00083767
2026-03-22 19:08:22,834 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 3, lr 0.00417365  time 0.423073s, mse: 0.00080342
2026-03-22 19:08:23,257 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 4, lr 0.00375125  time 0.422546s, mse: 0.00077804
2026-03-22 19:08:23,677 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 5, lr 0.00327427  time 0.419394s, mse: 0.00076062
2026-03-22 19:08:24,101 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 6, lr 0.00276356  time 0.424196s, mse: 0.00074457
2026-03-22 19:08:24,529 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 7, lr 0.00224144  time 0.427910s, mse: 0.00073443
2026-03-22 19:08:24,962 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 8, lr 0.00173073  time 0.432610s, mse: 0.00073637
2026-03-22 19:08:25,385 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 9, lr 0.00125375  time 0.422601s, mse: 0.00072128
2026-03-22 19:08:25,805 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 10, lr 0.00083135  time 0.419608s, mse: 0.00071352
2026-03-22 19:08:26,232 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 11, lr 0.00048198  time 0.427492s, mse: 0.00071400
2026-03-22 19:08:26,652 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 12, lr 0.00022092  time 0.419914s, mse: 0.00070748
2026-03-22 19:08:27,071 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 13, lr 0.00005958  time 0.418651s, mse: 0.00070471
2026-03-22 19:08:27,489 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 0 lwc lac iter 14, lr 0.00000500  time 0.417390s, mse: 0.00070237
2026-03-22 19:08:27,649 | INFO | algorithm_v1.quantization.qat.flatquant.method | saved paramaters at /home/ma-user/work/algorithm-v1/results-npu/quantization/Qwen2.5-7B-Instruct/flatquant/flatquant_w4a16_seq128/flat_parameters.pth
2026-03-22 19:08:28,086 | INFO | algorithm_v1.quantization.qat.flatquant.method | ========= Layer 1 =========
2026-03-22 19:08:28,701 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 0, lr 0.00494542  time 0.439445s, mse: 0.00079399
2026-03-22 19:08:29,112 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 1, lr 0.00478408  time 0.410017s, mse: 0.00073138
2026-03-22 19:08:29,524 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 2, lr 0.00452302  time 0.412325s, mse: 0.00064532
2026-03-22 19:08:29,931 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 3, lr 0.00417365  time 0.406511s, mse: 0.00060501
2026-03-22 19:08:30,344 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 4, lr 0.00375125  time 0.413285s, mse: 0.00055005
2026-03-22 19:08:30,757 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 5, lr 0.00327427  time 0.412565s, mse: 0.00053870
2026-03-22 19:08:31,177 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 6, lr 0.00276356  time 0.420005s, mse: 0.00051112
2026-03-22 19:08:31,600 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 7, lr 0.00224144  time 0.423005s, mse: 0.00049608
2026-03-22 19:08:32,023 | INFO | algorithm_v1.quantization.qat.flatquant.method | layer 1 lwc lac iter 8, lr 0.00173073  time 0.421972s, mse: 0.00048418
